Interval,Product,Pice,Order Quantity,Year,Month
16/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
16/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
16/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,February
17/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",2,2022,February
17/02/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,399",1,2022,February
18/02/2022,Acer Nitro 5 15.6&#039;&#039;FHD AMD Ryzen 5-5600H 8GB 512GB SSD RTX 3060 6GB Windows 10 Home | AN515-45-R3JJ,"21,899",1,2022,February
19/02/2022,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2022,February
19/02/2022,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Windows 10 Home Silver | SF314-43-R5N8,"11,999",1,2022,February
21/02/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Red | SF314-511-39N2,"10,899",1,2022,February
22/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",3,2022,February
22/02/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,February
23/02/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC + Free Targus Work-In-Sleeve,"4,999",1,2022,February
24/02/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Red | SF314-511-39N2,"10,899",2,2022,February
24/02/2022,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Gold | A514-54-58N9,"12,999",1,2022,February
24/02/2022,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Windows 10 Home Silver | SF314-43-R5N8,"11,999",1,2022,February
25/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
25/02/2022,Acer Spin 5 13.5&quot; QHD IPS Intel i7-1165G7 8GB 512GB SSD Windows 10 Home | SP513-55N-74J8,"20,599",1,2022,February
26/02/2022,Acer Travelmate P6 Laptop i5-10210U 8GB 512GB SSD Win 10 Pro | TMP614-51-G2-57V7,"22,699",1,2022,February
26/02/2022,Acer Chromebook CB314 14” FHD IPS Multi-Touch Celeron N4020 LTE 8GB eMMC 64GB Google Chrome OS | C933LT-C93C + Targus Work-In Case,"8,499",1,2022,February
28/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",9,2022,February
28/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
28/02/2022,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2022,February
01/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",2,2022,March
01/03/2022,Acer Aspire 5 14&quot; FHD i3-1115G4 8GB 256GB SSD Windows 10 Home Pink | A514-54-36BT,"9,999",1,2022,March
01/03/2022,Acer slim mouse AMR020 Wireless RF 2.4G Silver Retail Pack,399,1,2022,March
02/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
02/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"14,999",1,2022,March
03/03/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT + Targus Free Work In Sleeve,"11,899",1,2022,March
03/03/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,999",1,2022,March
04/03/2022,Acer Extensa i3-1115G 8GB 256GB SSD 15.6&#039;&#039; FHD Windows 10 Pro Black | EX215-54-335W,"10,599",1,2022,March
06/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
07/03/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,999",1,2022,March
08/03/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD Multi-Touch N4500 4GB eMMC 32GB Google Chrome |R753T-C0ZB,"8,799",1,2022,March
10/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",3,2022,March
10/03/2022,Acer Nitro 5 15.6&quot; FHD IPS Intel i7-11800H 16GB 256 SSD + 1TB HDD RTX3050-4GB Windows 10 Home Black | AN515-57-74HR,"23,199",1,2022,March
10/03/2022,Acer Aspire 1 14&quot; Celeron N4500 8GB 128GB eMMC Windows 11 Silver | A114-33-C892,"7,499",1,2022,March
11/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,March
11/03/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,999",1,2022,March
12/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
13/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
14/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
15/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",2,2022,March
15/03/2022,Acer Spin 3 i5-1035G4 14&#039;&#039; FHD Touch 8GB 256GB NVMe SSD Stylus Windows 11 Home | SP314-54N-543B,"15,999",1,2022,March
15/03/2022,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Black Silver | A514-54-54NF,"12,999",1,2022,March
15/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
15/03/2022,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2022,March
16/03/2022,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H,"9,999",1,2022,March
16/03/2022,"Acer C22-1650|i5-1135G7|8GB|512GB PCIe SSD 21,5&#039;&#039; FHD|Wifi|USB Keyboard &amp; Mouse|Win11H","15,899",1,2022,March
16/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
17/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",2,2022,March
17/03/2022,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",1,2022,March
17/03/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,March
17/03/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD IPS Touch N4120 4GB OB eMMC 32GB Garageble Pen Google Chrome | R752TN-C21H,"8,899",1,2022,March
17/03/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,999",1,2022,March
18/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",2,2022,March
18/03/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Blue | SF314-511-32A0,"10,899",1,2022,March
18/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
20/03/2022,Acer Vero Green PC 15.6&#039;&#039; FHD i7-1195G7 8GB 512GB SSD Windows 11 Home | PCR Materials | AV15-51-705G,"16,199",1,2022,March
22/03/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,999",1,2022,March
23/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,March
23/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,March
24/03/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,499",2,2022,March
24/03/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,March
24/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,March
24/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,March
24/03/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,399",1,2022,March
25/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",2,2022,March
27/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
27/03/2022,Acer Aspire 5 14&#039;&#039; i7-1165G7 8GB 512GB SSD Windows 11 Home  Silver | A514-54-710V,"14,999",1,2022,March
28/03/2022,Acer Swift X sfx14-41G-R5UD 14&quot; FHD RYZEN 7-5700U nVidia Geforce GTX 1650 4GB 16GB 1024GB SSD GTX1650 4GB Windows 11 Home Blue Silver,"20,999",2,2022,March
28/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,March
30/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",3,2022,March
30/03/2022,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H,"9,999",1,2022,March
30/03/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,999",1,2022,March
31/03/2022,Acer Projector HDMI Wifi 4000Lm | X1227i,"8,199",1,2022,March
01/04/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,April
01/04/2022,Acer Aspire 3 i3-1115G4 8GB 512GB SSD 15.6 FHD Windows 11 Home Silver | A315-58,"8,999",1,2022,April
05/04/2022,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H,"9,999",1,2022,April
05/04/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,April
06/04/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,April
06/04/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,April
07/04/2022,Acer All-In-One i3-1115G4 8GB 512GB PCIe SSD 21.5&#039;&#039; FHD Windows 11 Home | C22-1650,"14,699",2,2022,April
07/04/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,April
07/04/2022,Acer Aspire 3 i3-1115G4 8GB 512GB SSD 15.6 FHD Windows 11 Home Silver | A315-58,"8,999",1,2022,April
13/04/2022,Acer Travelmate P6 Laptop i5-10210U 8GB 512GB SSD Win 10 Pro | TMP614-51-G2-57V7,"22,699",1,2022,April
14/04/2022,Acer Spin 3 14&#039;&#039; Touch i5-1035G1 8GB 512GB SSD Garageable Stylus Windows 11 Home | SP314-54N-51H1,"15,899",2,2022,April
14/04/2022,Acer ConceptD 15.6&#039;&#039; i7-10750H NVIDIA® Quadro™  RTX5000 16G  32GB (16GB+16GB)  1TB SSD Win 10 Pro White | CN715-72P-76FL,"63,999",1,2022,April
15/04/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V,"16,399",1,2022,April
16/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",2,2022,April
17/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,April
19/04/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",4,2022,April
19/04/2022,Acer Swift 5 SF514-55T-56U0 i5-1135G7 14&#039;&#039; FHD Touch OB8GB 512GB SSD Windows 11 Home | Green,"19,899",1,2022,April
19/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,April
20/04/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; FHD RTX3050 4G 16GB 512GB NVMe SSD Windows 11 Home | AN515-57-750M,"19,999",1,2022,April
21/04/2022,Acer Swift X sfx14-41G-R5UD 14&quot; FHD RYZEN 7-5700U nVidia Geforce GTX 1650 4GB 16GB 1024GB SSD GTX1650 4GB Windows 11 Home Blue Silver,"20,999",1,2022,April
21/04/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,April
21/04/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,April
22/04/2022,Acer Nitro 5 i5-11400H 15.6&#039;&#039;  Nvidia RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-5676,"8,199",2,2022,April
22/04/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,999",1,2022,April
23/04/2022,Acer Nitro 5 i5-11400H 15.6&#039;&#039;  Nvidia RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-5676,"8,199",2,2022,April
24/04/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; FHD RTX3050 4G 16GB 512GB NVMe SSD Windows 11 Home | AN515-57-750M,"19,999",1,2022,April
25/04/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,April
25/04/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,April
26/04/2022,Acer Swift X 14&quot; AMD Ryzen 7-5700U  NVIDIA® GeForce GTX™ 1650 4G-GDDR6 16GB 1024GB SSD Windows 10 | SFX14-41G-R6ZM,"20,999",1,2022,April
26/04/2022,Acer Travelmate P4  14&quot; FHD IPS Touch Screen i7-1165G7 16GB 1TB SSD Active Stylus Pen Windows 11 Pro Slate Blue | TMP414RN-51-78GN,"27,499",1,2022,April
27/04/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,899",1,2022,April
27/04/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,999",1,2022,April
29/04/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,799",1,2022,April
01/05/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,799",1,2022,May
03/05/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD IPS Touch N4120 4GB OB eMMC 32GB Garageble Pen Google Chrome | R752TN-C21H,"8,899",1,2022,May
04/05/2022,Acer Aspire 1 15.6&quot; Intel Pentium 4GB 128GB eMMC Windows 10 HOME SILVER | A115-32-P0HF,"5,999",2,2022,May
04/05/2022,Acer Spin 1 Laptop | SP111-33-C6FD,"4,299",1,2022,May
05/05/2022,Acer Spin 1 Laptop | SP111-33-C6FD,"4,299",1,2022,May
06/05/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,May
06/05/2022,"Acer C22-1650|i5-1135G7|8GB|512GB PCIe SSD 21,5&#039;&#039; FHD|Wifi|USB Keyboard &amp; Mouse|Win11H","15,899",1,2022,May
06/05/2022,Acer Spin 1 Laptop | SP111-33-C6FD,"4,299",1,2022,May
06/05/2022,Acer Projector 4500lm | UL5630,"29,999",1,2022,May
07/05/2022,Acer Predator 300 i7-11800H 15.6&quot; NVIDIA® GeForce RTX™ 3070 8GB 16GB 1TB SSD | PH315-54-7842,"29,999",1,2022,May
07/05/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,May
07/05/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,May
09/05/2022,Acer Predator Helios 500 i9-11980HK 17&#039;&#039; NVIDIA® GeForce® RTX 3080 16GB 32GB 1TB SSD Win 10 H | PH517-52-971Q,"73,999",1,2022,May
12/05/2022,Acer Aspire 3 15.6&quot; FHD i5-1135G7 4GB + 4GB 1TB HDD  Windows 11 Home Silver | A315-58,"10,799",1,2022,May
15/05/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 8GB 512GB SSD Windows 11 Home Black Silver | A514-54-707H,"14,799",1,2022,May
15/05/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,May
16/05/2022,Acer PJ DLP XGA 4500lm 20000/1 | P1257i,"9,999",2,2022,May
16/05/2022,Acer Chromebook 14&#039;&#039;HD Celeron N4020 4GB OB eMMC 32GB Google Chrome OS | CB314-1H-C1J4 + Free Targus Work-In Case,"5,399",1,2022,May
16/05/2022,Acer All-In-One i3-1115G4 8GB 512GB PCIe SSD 21.5&#039;&#039; FHD Windows 11 Home | C22-1650,"14,699",1,2022,May
16/05/2022,"Acer C22-1650|i5-1135G7|8GB|512GB PCIe SSD 21,5&#039;&#039; FHD|Wifi|USB Keyboard &amp; Mouse|Win11H","15,899",1,2022,May
17/05/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"12,999",1,2022,May
17/05/2022,Acer Spin 3 14&#039;&#039; Touch i5-1035G1 8GB 512GB SSD Garageable Stylus Windows 11 Home | SP314-54N-51H1,"15,899",1,2022,May
19/05/2022,Acer Extensa 15.6&#039;&#039; i5-1135G7 8GB 1TB HDD Windows 10 Pro | EX215-54-56R4,"12,199",1,2022,May
20/05/2022,Acer Swift 1 Laptop 14&quot; FHD Celeron N4500 8GB 512GB SSD | Silver | SF114-34-C67W,"9,499",1,2022,May
24/05/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,May
26/05/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,May
27/05/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,499",2,2022,May
29/05/2022,Acer Nitro 5 Core i7 16GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-750M,"23,399",1,2022,May
29/05/2022,Acer Aspire 1 14&quot; Celeron N4500 4GB 64GB eMMC Windows 10 Home Pink | A114-33-C2RK,"4,999",1,2022,May
30/05/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,May
30/05/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,799",1,2022,May
31/05/2022,Acer Aspire 3 Celeron N4020 8GB 1TB HDD UHD Graphics 15.6&#039;&#039; FHD Black Laptop | Windows 10 Home | A315-34-C92F,"6,499",1,2022,May
31/05/2022,Acer Aspire 3 15.6&#039;&#039;FHD i3-1005G1 8GB 512GB SSD Windows 11 Home Black | A315-56-388F,"9,999",1,2022,May
01/06/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,499",1,2022,June
03/06/2022,Acer Nitro 5 Core i7 16GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-750M,"23,399",1,2022,June
03/06/2022,Acer Swift 3 Core i5 8GB 512GB SSD Iris Xe Graphics 14&quot; FHD Silver Laptop | Windows 11 Home  | SF314-511-51D6,"13,999",1,2022,June
06/06/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,899",1,2022,June
06/06/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"5,599",1,2022,June
07/06/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,899",1,2022,June
07/06/2022,Acer Aspire 1 A114-33 14&quot; Celeron N4500 4GB 128GB eMMC Windows 10 Home Silver,"4,999",1,2022,June
07/06/2022,Acer Aspire 3 Celeron N4020 8GB 1TB HDD UHD Graphics 15.6&#039;&#039; FHD Black Windows 10 Home | A315-34-C92F,"6,099",1,2022,June
08/06/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,June
09/06/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC,"5,299",1,2022,June
10/06/2022,Acer Aspire 3 15.6&quot; FHD IPS Intel I5-1035G1 4GB1TB HDD Windows 10 Home Black | A315-56-54QD,"9,799",1,2022,June
11/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",3,2022,June
11/06/2022,Acer Aspire 3 Celeron N4020 8GB 1TB HDD UHD Graphics 15.6&#039;&#039; FHD Black Windows 10 Home | A315-34-C92F,"6,099",1,2022,June
13/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",3,2022,June
13/06/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,899",1,2022,June
14/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
15/06/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,June
17/06/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,June
20/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
22/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
23/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,June
24/06/2022,Acer Travelmate P2 15.6&#039;&#039; FHD i5-1135G7 8GB 512GB SSD Win10Pro Black | TMP215-53-5077,"14,999",1,2022,June
27/06/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",2,2022,June
29/06/2022,Acer Travelmate P6 14&#039;&#039;FHD IPS Touch LTE i7-10510U 8GB 1TB SSD Windows 10 Pro | TMP614-51T-G2-72EK,"22,799",4,2022,June
30/06/2022,Acer Warranty 1Year to 3year (Exclude Battery) for Extensa and Aspire range (Virtual bulk upload),849,1,2022,June
01/07/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,July
04/07/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,899",1,2022,July
05/07/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039; FHD OB4GB 1TB HDD Windows 11 Home Black | A315-56-39HP,"6,899",1,2022,July
06/07/2022,Predator Helios 500 Core i9 32GB 1TB SSD GeForce® RTX 3080 (16GB) 17.3&#039;&#039; UHD Black Laptop | Windows 10 Home | PH517-52-971Q,"79,999",1,2022,July
07/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",2,2022,July
07/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,999",1,2022,July
09/07/2022,Acer Nitro 5 Core i7 16GB 256GB SSD + 1TB HDD GeForce RTX™ 3050 (4GB) 15.6&quot; FHD Black Laptop | Windows 11 Home | AN515-57-79JB,"19,999",1,2022,July
11/07/2022,Acer ConceptD 15.6&#039;&#039; i7-10750H NVIDIA® Quadro™  RTX5000 16G  32GB (16GB+16GB)  1TB SSD Win 10 Pro White | CN715-72P-76FL,"63,999",1,2022,July
12/07/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V(Demo Unit),"16,399",1,2022,July
13/07/2022,Acer Nitro 5 Core i5 8GB 512GB SSD GeForce RTX™ 3050 (4GB) 15.6&#039;&#039; FHD Black Laptop | Windows 11 Home | AN515-57-5676,"16,999",1,2022,July
14/07/2022,Acer Swift 1 14&#039;&#039; N4500 4GB 256GB SSD Windows 11 Home Silver | SF114-34-C1Y6,"5,999",1,2022,July
14/07/2022,"Acer Aspire 3 N4020 15,6&#039;&#039; FHD 4GB 500GB HDD Windows 11 Home Black | A315-34-C2RK","4,599",1,2022,July
