,Interval,Product,Pice,Order Quantity,Year,Month
852,20/12/2021,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Blue | SF314-511-32A0,"10,999",1,2021,December
853,21/12/2021,Acer Chromebook Spin 513 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,999",2,2021,December
854,21/12/2021,Acer Aspire 5 14&#039;&#039; Intel® Core™ i7-1165G7 16GB 512GB SDD Windows 10 Home Pink | A514-54-70CG,"14,999",1,2021,December
855,22/12/2021,Acer AIO 23.8&#039;&#039;FHD i5-11400 4GB 1TB HDD Windows 10 Pro | VZ4880G,"18,999",1,2021,December
856,22/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
857,22/12/2021,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Win 10 Home Silver | SF314-43-R5N8,"13,999",1,2021,December
858,22/12/2021,Acer Aspire 5 14&#039;&#039; i7-1165G7 8GB 512GB SSD Windows 11 Home  Silver | A514-54-710V,"14,999",1,2021,December
859,23/12/2021,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2021,December
860,23/12/2021,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2021,December
861,24/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
862,29/12/2021,Acer Swift 1 Laptop 14&quot; FHD Celeron N4500 8GB 512GB SSD | Silver | SF114-34-C67W,"9,499",1,2021,December
863,30/12/2021,Acer Nitro 5 15.6&#039;&#039; AMD Ryzen 9-5900HX 16GB 1TB SSD RTX 3080 8GB HDD Win10Home | AN515-45-R24H,"37,999",1,2021,December
864,30/12/2021,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"21,499",1,2021,December
865,31/12/2021,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2021,December
866,03/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",2,2022,January
867,03/01/2022,Acer Spin 1 Laptop 11.6&quot; Touch Celeron N4020 4GB 64GB | SP111-33-C7J6,"5,999",1,2022,January
868,04/01/2022,Acer Swift 3 i5-1135G7 14&#039;&#039;FHD 8GB 512GB SSD Windows 10 Home Blue | SF314-511-540R,"13,299",1,2022,January
869,05/01/2022,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",2,2022,January
870,05/01/2022,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,499",1,2022,January
871,05/01/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,199",1,2022,January
872,06/01/2022,Acer Projector 4000Lm | P1360WBTi,"11,499",3,2022,January
873,06/01/2022,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,499",1,2022,January
874,06/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"6,899",1,2022,January
875,06/01/2022,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD Windows 10 Home Blue  | SF314-43-R2PF,"12,999",1,2022,January
876,06/01/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2022,January
877,07/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"6,899",2,2022,January
878,07/01/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA,"14,999",1,2022,January
879,08/01/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"20,499",2,2022,January
880,08/01/2022,Acer Nitro 5 15.6&#039;&#039; AMD Ryzen 7 5800H 8GB 1024GB SSD RTX 3060 6GB  | AN515-45-R9Q6,"27,999",1,2022,January
881,08/01/2022,Acer Predator 300 17.3&quot; Intel i7-11800H 16GB 1TB SSD Nvidia RTX 3060 6GB Windows 11 Home | PH317-55-75MD,"34,499",1,2022,January
882,09/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2022,January
883,09/01/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,199",1,2022,January
884,09/01/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,499",1,2022,January
885,10/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",4,2022,January
886,10/01/2022,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2022,January
887,10/01/2022,Acer Swift 1 14&quot; Intel® Pentium® Silver N6000 4GB 128GB SSD Windows 10 Home Pure Silver | SF114-34-P98S,"6,599",1,2022,January
888,10/01/2022,Acer DLP 4000lm Projector | X1327Wi,"7,499",1,2022,January
889,10/01/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"20,499",1,2022,January
890,11/01/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC,"5,499",1,2022,January
891,11/01/2022,Acer Aspire 1 14&#039;&#039; HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Blue | A114-33-C55A,"4,799",1,2022,January
892,11/01/2022,Acer Predator 300 17.3&quot; Intel i7-11800H 16GB 1TB SSD Nvidia RTX 3060 6GB Windows 11 Home | PH317-55-75MD,"34,499",1,2022,January
893,12/01/2022,Acer DLP 4000lm Projector | X1327Wi,"7,499",6,2022,January
894,12/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
895,12/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
896,13/01/2022,Acer Swift X SFX14-41G 14&quot; FHD AMD Ryzen 5 5500U 8GB  512GB SSD Gold Silver | SFX14-41G-R63Y,"17,999",2,2022,January
897,13/01/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC + Free Targus Work-In-Sleeve,"5,499",1,2022,January
898,13/01/2022,Acer Chromebook Spin 713 13.5&#039;&#039; IPS Touch i3- 10110U 8GB 256GB SSD Google Chrome | CP713-2W-36RR + Free Targus Work-In-Sleeve,"13,499",1,2022,January
899,13/01/2022,Acer Projector 4000Lm | P1360WBTi,"10,099",1,2022,January
900,13/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2022,January
901,14/01/2022,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,999",1,2022,January
902,14/01/2022,Notebooks With standard warranty  1 Year Carry In  upgrade to  3 Year  P&amp;R  Warranty type:  Electronic  Country:  SOUTH AFRICA,999,1,2022,January
903,15/01/2022,Acer Aspire 3 Laptop 15.6&quot; FHD  i7-1065G7 8GB 512GB SSD MX330 2G-GDDR5 | Black | A315-57G-73LW,"13,999",1,2022,January
904,16/01/2022,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",2,2022,January
905,16/01/2022,Acer Aspire 5 Laptop 14&#039;&#039; FHD i3-1115G4 8GB 256GB SSD | Blue Silver | A514-54-39J5,"9,899",1,2022,January
906,16/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"6,899",1,2022,January
907,16/01/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,January
908,16/01/2022,Acer TravelMate P2 i5-10210U 8GB 512GB SSD | TMP214-52-58CH,"17,999",1,2022,January
909,17/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
910,17/01/2022,Acer Aspire 5 14&#039;&#039;  i7-1165G7 16GB DDR4 SDRAM 512GB Windows 10 Home Blue | A514-54-746B + 3 year extended warranty,"16,499",1,2022,January
911,17/01/2022,Acer Swift 3 Laptop 14&quot; FHD i3-1115G4 8GB 256GB SSD Silver | SF314-59-35SS,"9,699",1,2022,January
912,18/01/2022,Acer Swift 5 Laptop 14&quot; FHD Touch i5-1135G7 8GB 512GB SSD Mist Green | SF514-55T-53R3,"17,499",1,2022,January
913,18/01/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA + 3 year extended warranty,"16,499",1,2022,January
914,19/01/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,499",1,2022,January
915,19/01/2022,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",1,2022,January
916,21/01/2022,Seagate 500GB One Touch SSD - White; 2.5&#039;&#039;; USB-C; USB 3.0,"2,299",1,2022,January
917,21/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
918,22/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
919,24/01/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,January
920,24/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
921,24/01/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Blue | SF314-511-32A0,"10,999",1,2022,January
922,25/01/2022,Acer AIO 23.8&#039;&#039;FHD i7-11700 4GB 1TB HDD Windows 10 Pro | VZ4880G,"22,999",1,2022,January
923,26/01/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,January
924,26/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
925,27/01/2022,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2022,January
926,27/01/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"20,499",1,2022,January
927,27/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
928,28/01/2022,Acer Swift 5 Laptop 14&quot; FHD i7-1165G7 8GB 512GB SSD Win 10 Pro Green  | SF514-55T,"23,999",1,2022,January
929,30/01/2022,Acer Nitro 5 15.6&quot; FHD IPS Intel I7-11800H 16GB 256 SSD + 1TB HDD RTX3050-4GB Windows 10 Home Black | AN515-57-74HR,"23,999",2,2022,January
930,30/01/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,499",1,2022,January
931,30/01/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,January
932,30/01/2022,Acer Chromebook 11.6&#039;&#039; HD Celeron N4020 4GB eMMC 32GB Google Chrome 3 YR FRR | C733-C1WV,"6,999",1,2022,January
933,30/01/2022,Acer Projector 4000 lm HDMI| X118HP,"6,499",1,2022,January
934,31/01/2022,Acer Projector 4000 lm HDMI| X118HP,"6,499",1,2022,January
935,31/01/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT,"11,499",1,2022,January
936,31/01/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,January
937,31/01/2022,Acer Chromebook 14&#039;&#039;HD Celeron N4020 4GB OB eMMC 32GB Google Chrome OS | CB314-1H-C1J4 + Free Targus Work-In Case,"5,399",1,2022,January
938,02/02/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"15,699",1,2022,February
939,03/02/2022,Acer Projector  4000lm HDMI Wifi| P5530i,"15,999",1,2022,February
940,04/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
941,05/02/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,February
942,05/02/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,February
943,06/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
944,06/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
945,07/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",3,2022,February
946,07/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
947,07/02/2022,Acer Nitro 5 i7-11800H 15.6&#039;&#039; RTX3050 4GB 8GB 512GB SSD Windows 11 Home | AN515-57-726W,"21,999",1,2022,February
948,07/02/2022,Targus CityGear 15-17.3&quot; Slim Topload Laptop Case Black,"1,499",1,2022,February
949,08/02/2022,JBL TUNE 600BTNC Bluetooth Noise Cancelling Wireless On-Ear Headphones,"1,699",1,2022,February
950,08/02/2022,Acer Aspire 5 14&#039;&#039;FHD IPS i7-1165G7 16GB 512GB SDD Windows 10 Home Gold | A514-54-77JA + 3 year extended warranty,"16,499",1,2022,February
951,08/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
952,09/02/2022,Acer Aspire 5 14&quot; FHD i3-1115G4 8GB 256GB SSD Windows 10 Home Pink | A514-54-36BT,"9,999",1,2022,February
953,09/02/2022,TARGUS - AMOSPHERE BACKPACK 17-18 INCH BLK,999,1,2022,February
954,09/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,February
955,10/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
956,10/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,February
957,11/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
958,14/02/2022,Acer All-In-One i3-1115G4 8GB 512GB PCIe SSD 21.5&#039;&#039; FHD Windows 11 Home | C22-1650,"14,699",2,2022,February
959,14/02/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,February
960,14/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
961,15/02/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC + Free Targus Work-In-Sleeve,"4,999",2,2022,February
962,15/02/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,399",1,2022,February
963,16/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
964,16/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
965,16/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",1,2022,February
966,17/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",2,2022,February
967,17/02/2022,Acer Chromebook Spin 713 Intel® Core® i5-1135G7 8 GB 256GB SSD 13.5&quot; Google Chrome | CP713-3W-589V + Free Targus Work-In-Sleeve,"16,399",1,2022,February
968,18/02/2022,Acer Nitro 5 15.6&#039;&#039;FHD AMD Ryzen 5-5600H 8GB 512GB SSD RTX 3060 6GB Windows 10 Home | AN515-45-R3JJ,"21,899",1,2022,February
969,19/02/2022,Acer Swift 3 14&#039;&#039;FHD i5-1135G7 8GB 512GB SDD Red|SF314-511-50V4,"12,999",1,2022,February
970,19/02/2022,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Windows 10 Home Silver | SF314-43-R5N8,"11,999",1,2022,February
971,21/02/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Red | SF314-511-39N2,"10,899",1,2022,February
972,22/02/2022,Acer Aspire 3 i3-1005G1 15.6&#039;&#039;FHD 8GB 1TB HDD Black|A315-56-38WS,"7,499",3,2022,February
973,22/02/2022,VPRO VT200 OPTICAL GAMING MOUSE,699,1,2022,February
974,23/02/2022,Acer Chromebook 11.6&quot; HD Intel® Celeron® N4000 4GB  eMMC 32GB Google Chrome | CB311-9H-C0GC + Free Targus Work-In-Sleeve,"4,999",1,2022,February
975,24/02/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Red | SF314-511-39N2,"10,899",2,2022,February
976,24/02/2022,Acer Aspire 5 i5-1135G7 14&quot; 8GB 512GB SSD Gold | A514-54-58N9,"12,999",1,2022,February
977,24/02/2022,Acer Swift 3 14&#039;&#039; FHD AMD Ryzen 5 5500U 8GB 512GB SSD  Windows 10 Home Silver | SF314-43-R5N8,"11,999",1,2022,February
978,25/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,February
979,25/02/2022,Acer Spin 5 13.5&quot; QHD IPS Intel i7-1165G7 8GB 512GB SSD Windows 10 Home | SP513-55N-74J8,"20,599",1,2022,February
980,26/02/2022,Acer Travelmate P6 Laptop i5-10210U 8GB 512GB SSD Win 10 Pro | TMP614-51-G2-57V7,"22,699",1,2022,February
981,26/02/2022,Acer Chromebook CB314 14” FHD IPS Multi-Touch Celeron N4020 LTE 8GB eMMC 64GB Google Chrome OS | C933LT-C93C + Targus Work-In Case,"8,499",1,2022,February
982,28/02/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",9,2022,February
983,28/02/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,499",1,2022,February
984,28/02/2022,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2022,February
985,01/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",2,2022,March
986,01/03/2022,Acer Aspire 5 14&quot; FHD i3-1115G4 8GB 256GB SSD Windows 10 Home Pink | A514-54-36BT,"9,999",1,2022,March
987,01/03/2022,Acer slim mouse AMR020 Wireless RF 2.4G Silver Retail Pack,399,1,2022,March
988,02/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
989,02/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"14,999",1,2022,March
990,03/03/2022,Acer Chromebook Spin 513 13.3&#039;&#039; Multi-Touch Qualcomm Snapdragon SC7180 8GB OB eMMC 128GB Google Chrome  | CP513-1HL-S8RT + Targus Free Work In Sleeve,"11,899",1,2022,March
991,03/03/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,999",1,2022,March
992,04/03/2022,Acer Extensa i3-1115G 8GB 256GB SSD 15.6&#039;&#039; FHD Windows 10 Pro Black | EX215-54-335W,"10,599",1,2022,March
993,06/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
994,07/03/2022,Acer Chromebook 314 14&quot; HD Intel® Celeron® processor N4020 4 GB Memory eMMC 64GB Google Chrome | CB314-1H-C3XC + Targus Free Work In Sleeve,"5,999",1,2022,March
995,08/03/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD Multi-Touch N4500 4GB eMMC 32GB Google Chrome |R753T-C0ZB,"8,799",1,2022,March
996,10/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",3,2022,March
997,10/03/2022,Acer Nitro 5 15.6&quot; FHD IPS Intel i7-11800H 16GB 256 SSD + 1TB HDD RTX3050-4GB Windows 10 Home Black | AN515-57-74HR,"23,199",1,2022,March
998,10/03/2022,Acer Aspire 1 14&quot; Celeron N4500 8GB 128GB eMMC Windows 11 Silver | A114-33-C892,"7,499",1,2022,March
999,11/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,March
1000,11/03/2022,Acer Swift 1 SF114-34 14&quot; Intel Pentium 4GB 128GB SSD Windows 10 Home Pink,"6,999",1,2022,March
1001,12/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
1002,13/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
1003,14/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
1004,15/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",2,2022,March
1005,15/03/2022,Acer Spin 3 i5-1035G4 14&#039;&#039; FHD Touch 8GB 256GB NVMe SSD Stylus Windows 11 Home | SP314-54N-543B,"15,999",1,2022,March
1006,15/03/2022,Acer Aspire 5  i5-1135G7 14&quot; FHD 8GB 512GB SSD Windows 10 Home Black Silver | A514-54-54NF,"12,999",1,2022,March
1007,15/03/2022,Acer Aspire 1 14&quot; Intel Celeron N4500 4GB 128GB eMMC Windows 11 Home Blue | A114-33-C5CC,"4,999",1,2022,March
1008,15/03/2022,Acer Projector 4000Lm HDMI Wifi |P1560BTi,"15,999",1,2022,March
1009,16/03/2022,Acer Aspire 5 14&quot; i3 8GB 256GB SSD Gold | A514-54-348H,"9,999",1,2022,March
1010,16/03/2022,"Acer C22-1650|i5-1135G7|8GB|512GB PCIe SSD 21,5&#039;&#039; FHD|Wifi|USB Keyboard &amp; Mouse|Win11H","15,899",1,2022,March
1011,16/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
1012,17/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",2,2022,March
1013,17/03/2022,Acer Predator Helios 300 15.6&#039;&#039; i5-11400H 8GB 1TB SSD RTX 3060 6GB  | PH315-54-54RQ,"26,499",1,2022,March
1014,17/03/2022,Acer TMP 614 65W 3PHY BLK AC ADAPTER- ADT ONLY (RETAIL PACK),"1,299",1,2022,March
1015,17/03/2022,Acer Chromebook Spin 511 11.6&#039;&#039;HD IPS Touch N4120 4GB OB eMMC 32GB Garageble Pen Google Chrome | R752TN-C21H,"8,899",1,2022,March
1016,17/03/2022,Acer Spin 1 14&quot; HD SlimBezel Touch Celeron N4500  8GB eMMC 128GB SP114-31-C5MF,"9,999",1,2022,March
1017,18/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",2,2022,March
1018,18/03/2022,Acer Swift 3 i3-1115G4 14&#039;&#039;FHD 8GB 256GB SSD Windows 10 Home Blue | SF314-511-32A0,"10,899",1,2022,March
1019,18/03/2022,Acer Aspire 3 Laptop Celeron N4020 15.6&#039;&#039; FHD 8GB 1TB HDD Black | A315-34-C92F,"6,999",1,2022,March
1020,20/03/2022,Acer Vero Green PC 15.6&#039;&#039; FHD i7-1195G7 8GB 512GB SSD Windows 11 Home | PCR Materials | AV15-51-705G,"16,199",1,2022,March
1021,22/03/2022,Acer Aspire 3 15.6&quot; Celeron N4000 OB4GB 500GB HDD Windows 10 Home Black | A315-34-C8ZR,"5,999",1,2022,March
1022,23/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,March
1023,23/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,March
1024,24/03/2022,Acer Chromebook Spin 311 11.6&quot; HD IPS Touch Celeron N4120 4GB OB eMMC 32GB |  CP311-2H-C6G7 + Free Targus Work-In-Sleeve,"7,499",2,2022,March
1025,24/03/2022,Acer Aspire 114&#039;&#039;HD Celeron N4500 4GBOB eMMC 64GB Windows 10 Home Silver | A114-33-C6F6,"4,499",1,2022,March
1026,24/03/2022,Acer Projector 4000lm HDMI WiFi | X1127i,"6,999",1,2022,March
1027,24/03/2022,Acer Aspire 3 15.6&quot; Intel Core i7 8GB 512GB SSD Windows 10 Home Silver | A315-58,"13,999",1,2022,March
